timestamp,af,al,aposm,aposw,arf,bf,bl,bposm,bposw,brf,cf,cl,cposm,cposw,cs,ctemp,sl,rf,atime,ctime,yltime,estop,pltnum,concentration,cooltemp,avail,d1_asset_chg,d1_asset_rem,functionalmode,door,pf,Sovr,exec,ln,mode,pc,pcmt,peditmode,peditname,pfo,pfr,pgm,seq,spcmt,spgm,tid,tid2,tid3,unit,xf,xl,xpm,xpw,yf,yl,ypm,ypw,zf,zl,zpm,zpw,
2023-07-24T15:13:07.685479Z,,,,,,,,163.7251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,0.6813,,,,,,
2023-07-24T15:13:07.751571Z,,,,,,,,163.1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,,,,,,
2023-07-24T15:13:07.822357Z,,,,,,,,162.4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6719,,,,,,
2023-07-24T15:13:07.894163Z,,,,,,,,161.4755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.6653,,,,,,
2023-07-24T15:13:07.957445Z,,,,,,,,161.0537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6632,,,,,,
2023-07-24T15:13:08.031572Z,,,,,,,,160.4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6614,,,,,,
2023-07-24T15:13:08.097581Z,,,,,,,,159.1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.6612,,,,,,
2023-07-24T15:13:08.18312Z,,,,,,,,158.4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6633,,,,,,
2023-07-24T15:13:08.252034Z,,,,,,,,157.1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.6704,,,,-2.8096,,
2023-07-24T15:13:08.322323Z,,,,,,,,156.5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6736,,,,,,
2023-07-24T15:13:08.390617Z,,,,,,,,155.2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6805,,,,,,
2023-07-24T15:13:08.459503Z,,,,,,,,154.8524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6829,,,,,,
2023-07-24T15:13:08.530185Z,,,,,,,,153.6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.6898,,,,,,
2023-07-24T15:13:08.597261Z,,,,,,,,152.9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6938,,,,-2.8095,,
2023-07-24T15:13:08.664307Z,,,,,,,,152.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.6978,,,,,,
2023-07-24T15:13:08.727516Z,,,,,,,,151.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7046,,,,,,
2023-07-24T15:13:08.79452Z,,,,,,,,150.3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096,,,,,,
2023-07-24T15:13:08.861261Z,,,,,,,,149.6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.7151,,,,,,
2023-07-24T15:13:08.925603Z,,,,,,,,149.1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7194,,,,,,
2023-07-24T15:13:08.98857Z,,,,,,,,148.5882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265,,,,,,
2023-07-24T15:13:09.056307Z,,,,,,,,148.0682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7361,,,,,,
2023-07-24T15:13:09.116478Z,,,,,,,,147.7388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7423,,,,,,
2023-07-24T15:13:09.185525Z,,,,,,,,147.6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7564,,,,,,
2023-07-24T15:13:09.261173Z,,,,,,,,147.6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7638,,,,,,
2023-07-24T15:13:09.326398Z,,,,,,,,148.1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7752,,,,,,
2023-07-24T15:13:09.399453Z,,,,,,,,148.4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7819,,,,,,
2023-07-24T15:13:09.464405Z,,,,,,,,148.8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7874,,,,,,
2023-07-24T15:13:09.528524Z,,,,,,,,149.1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7912,,,,,,
2023-07-24T15:13:09.601413Z,,,,,,,,150.1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.799,,,,,,
2023-07-24T15:13:09.669437Z,,,,,,,,150.6281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8027,,,,,,
2023-07-24T15:13:09.740307Z,,,,,,,,151.6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8091,,,,,,
2023-07-24T15:13:09.814391Z,,,,,,,,152.2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8114,,,,,,
2023-07-24T15:13:09.881416Z,,,,,,,,153.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.8159,,,,-2.8096,,
2023-07-24T15:13:09.951526Z,,,,,,,,154.6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176,,,,,,
2023-07-24T15:13:10.022455Z,,,,,,,,155.6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.8125,,,,,,
2023-07-24T15:13:10.091093Z,,,,,,,,156.2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8088,,,,,,
2023-07-24T15:13:10.156544Z,,,,,,,,157.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.803,,,,,,
2023-07-24T15:13:10.229132Z,,,,,,,,157.9926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7987,,,,,,
2023-07-24T15:13:10.292317Z,,,,,,,,158.5962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7952,,,,,,
2023-07-24T15:13:10.354313Z,,,,,,,,159.8913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.7876,,,,-2.8097,,
2023-07-24T15:13:10.420187Z,,,,,,,,160.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785,,,,,,
2023-07-24T15:13:10.484587Z,,,,,,,,161.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,0.7797,,,,,,
2023-07-24T15:13:10.554546Z,,,,,,,,161.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775,,,,,,
2023-07-24T15:13:10.629126Z,,,,,,,,162.2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647,,,,,,
2023-07-24T15:13:10.701606Z,,,,,,,,161.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757,,,,,,
2023-07-24T15:13:10.774593Z,,,,,,,,160.9619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.7526,,,,,,
2023-07-24T15:13:10.845337Z,,,,,,,,160.3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7488,,,,,,
2023-07-24T15:13:10.91418Z,,,,,,,,159.7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7449,,,,,,
2023-07-24T15:13:10.980336Z,,,,,,,,158.4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.7362,,,,-2.8096,,
2023-07-24T15:13:11.041432Z,,,,,,,,157.8896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7323,,,,,,
2023-07-24T15:13:11.106387Z,,,,,,,,157.0512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7267,,,,,,
2023-07-24T15:13:11.166577Z,,,,,,,,156.4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.7226,,,,,,
2023-07-24T15:13:11.234201Z,,,,,,,,155.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7184,,,,,,
2023-07-24T15:13:11.298224Z,,,,,,,,154.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7109,,,,,,
2023-07-24T15:12:58.813496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:12:59.024345Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:12:59.22958Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:12:59.503466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:12:59.640279Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:00.118413Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:00.187564Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:00.32242Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:00.394488Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:00.933195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:01.077289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:01.14854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:01.222256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:01.756347Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:02.032502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:02.236325Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:02.442425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:02.724422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.001521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.07644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.620504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.692505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.765351Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:03.899608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:04.362576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:04.500115Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:04.644285Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:04.712578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:05.261228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:05.465215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:05.73836Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:05.934436Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:06.206397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:06.478209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:06.546249Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.081526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.156459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.232533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.374167Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.83516Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:07.972453Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:08.115511Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:08.198477Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:08.73956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:08.996375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:09.200337Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:09.342514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:09.541525Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:09.755454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:09.964586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:10.569447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:10.640367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:10.716577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:10.858153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:11.312218Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:13:11.369369Z,,,,,,,,154.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.7067,,,,,,
2023-07-24T15:13:11.439172Z,,,,,,,,153.5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7045,,,,,,
2023-07-24T15:13:11.511121Z,,,,,,,,152.5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7018,,,,,,
2023-07-24T15:13:11.576311Z,,,,,,,,151.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7023,,,,-2.8095,,
2023-07-24T15:13:11.649587Z,,,,,,,,151.2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.7039,,,,,,
2023-07-24T15:13:11.758187Z,,,,,,,,149.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.7109,,,,,,
2023-07-24T15:13:11.86124Z,,,,,,,,148.5683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7178,,,,,,
2023-07-24T15:13:11.974513Z,,,,,,,,146.8823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,,,0.7272,,,,-2.8094,,
2023-07-24T15:13:12.085599Z,,,,,,,,145.7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7336,,,,,,
2023-07-24T15:13:12.188245Z,,,,,,,,144.6413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,,,,0.7396,,,,,,
2023-07-24T15:13:12.260164Z,,,,,,,,143.1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506,,,,,,
2023-07-24T15:13:12.325143Z,,,,,,,,142.4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017,,,,0.7577,,,,-2.8093,,
2023-07-24T15:13:12.395132Z,,,,,,,,141.8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7636,,,,,,
2023-07-24T15:13:12.461376Z,,,,,,,,141.4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7694,,,,,,
2023-07-24T15:13:12.534455Z,,,,,,,,140.9637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7833,,,,,,
2023-07-24T15:13:12.600504Z,,,,,,,,140.7341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7898,,,,,,
2023-07-24T15:13:12.666535Z,,,,,,,,140.7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7965,,,,,,
2023-07-24T15:13:12.738383Z,,,,,,,,140.8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8042,,,,,,
2023-07-24T15:13:12.808277Z,,,,,,,,141.1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8157,,,,,,
2023-07-24T15:13:12.872319Z,,,,,,,,141.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214,,,,,,
2023-07-24T15:13:12.948393Z,,,,,,,,141.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827,,,,,,
2023-07-24T15:13:13.017346Z,,,,,,,,142.8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,,,,0.8376,,,,,,
2023-07-24T15:13:13.08529Z,,,,,,,,143.2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8424,,,,,,
2023-07-24T15:13:13.14907Z,,,,,,,,143.5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8448,,,,,,
2023-07-24T15:13:13.224253Z,,,,,,,,145.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,,,0.8525,,,,,,
2023-07-24T15:13:13.292476Z,,,,,,,,145.5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8553,,,,-2.8094,,
2023-07-24T15:13:13.361615Z,,,,,,,,146.3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8595,,,,,,
2023-07-24T15:13:13.424281Z,,,,,,,,147.5079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.8558,,,,,,
2023-07-24T15:13:13.499496Z,,,,,,,,148.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8522,,,,,,
2023-07-24T15:13:13.566481Z,,,,,,,,148.9143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.8479,,,,,,
2023-07-24T15:13:13.627583Z,,,,,,,,149.3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8454,,,,,,
2023-07-24T15:13:13.692152Z,,,,,,,,150.6881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8381,,,,-2.8095,,
2023-07-24T15:13:13.76057Z,,,,,,,,151.0937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.8358,,,,,,
2023-07-24T15:13:13.829132Z,,,,,,,,151.9676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831,,,,,,
2023-07-24T15:13:13.893437Z,,,,,,,,153.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8247,,,,,,
2023-07-24T15:13:13.960345Z,,,,,,,,153.7542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.8211,,,,-2.8096,,
2023-07-24T15:13:14.025528Z,,,,,,,,154.3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8175,,,,,,
2023-07-24T15:13:14.093552Z,,,,,,,,155.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8092,,,,,,
2023-07-24T15:13:14.165328Z,,,,,,,,154.6779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7982,,,,,,
2023-07-24T15:13:14.241564Z,,,,,,,,154.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7965,,,,,,
2023-07-24T15:13:14.318309Z,,,,,,,,153.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.7877,,,,,,
2023-07-24T15:13:14.388237Z,,,,,,,,152.0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.7808,,,,,,
2023-07-24T15:13:14.456157Z,,,,,,,,151.4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7764,,,,,,
2023-07-24T15:13:14.522479Z,,,,,,,,150.8458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7727,,,,-2.8095,,
2023-07-24T15:13:14.58934Z,,,,,,,,149.7995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7658,,,,,,
2023-07-24T15:13:14.657239Z,,,,,,,,149.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.7615,,,,,,
2023-07-24T15:13:14.724624Z,,,,,,,,148.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7579,,,,,,
2023-07-24T15:13:14.794458Z,,,,,,,,147.4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7504,,,,,,
2023-07-24T15:13:14.864532Z,,,,,,,,147.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,,,0.7473,,,,-2.8094,,
