a,b,x,y,z
0,4589.593,0.4394,-1.4491,-0.0811
0,4586.501,0.4344,-1.4498,-0.1047
0,4583.19,0.4276,-1.4506,-0.1296
0,4579.878,0.4194,-1.4513,-0.1541
0,4576.582,0.4099,-1.4521,-0.178
0,4573.126,0.3984,-1.4528,-0.2024
0,4569.379,0.3843,-1.4537,-0.228
0,4566.531,0.3725,-1.4543,-0.2468
0,4564.235,0.3623,-1.4549,-0.2615
0,4561.615,0.35,-1.4555,-0.2778
0,4558.734,0.3356,-1.4561,-0.295
0,4555.575,0.3188,-1.4568,-0.3131
0,4553.027,0.3046,-1.4574,-0.3269
0,4550.678,0.291,-1.458,-0.3392
0,4547.795,0.2735,-1.4586,-0.3534
0,4545.229,0.2574,-1.4592,-0.3652
0,4542.616,0.2405,-1.4598,-0.3766
0,4540.047,0.2234,-1.4604,-0.387
0,4537.429,0.2055,-1.461,-0.3968
0,4534.842,0.1874,-1.4616,-0.4057
0,4531.969,0.1668,-1.4622,-0.4146
0,4529.515,0.1489,-1.4628,-0.4213
0,4527.386,0.1331,-1.4633,-0.4265
0,4524.477,0.1113,-1.4639,-0.4328
0,4520.726,0.0828,-1.4648,-0.4391
0,4517.291,0.0563,-1.4656,-0.4433
0,4513.541,0.0272,-1.4664,-0.446
0,4510.401,0.0027,-1.4671,-0.4468
0,4507.811,-0.0175,-1.4677,-0.4465
0,4505.358,-0.0366,-1.4683,-0.4453
0,4502.902,-0.0556,-1.4688,-0.4434
0,4499.748,-0.0799,-1.4696,-0.4396
0,4496.883,-0.1018,-1.4702,-0.4351
0,4493.713,-0.1257,-1.4709,-0.4288
0,4490.56,-0.1491,-1.4717,-0.4212
0,4487.405,-0.1721,-1.4724,-0.4124
0,4484.538,-0.1925,-1.473,-0.4033
0,4481.966,-0.2104,-1.4736,-0.3942
0,4479.203,-0.2291,-1.4742,-0.3836
0,4476.842,-0.2447,-1.4748,-0.3738
0,4474.482,-0.2599,-1.4753,-0.3635
0,4471.729,-0.2771,-1.4759,-0.3506
0,4468.987,-0.2936,-1.4766,-0.3369
0,4466.769,-0.3063,-1.4771,-0.3252
0,4464.375,-0.3197,-1.4776,-0.3122
0,4460.631,-0.3394,-1.4785,-0.2907
0,4456.891,-0.3576,-1.4793,-0.2679
0,4453.462,-0.373,-1.4801,-0.246
0,4450.879,-0.3837,-1.4807,-0.229
0,4448.277,-0.3937,-1.4813,-0.2113
0,4445.111,-0.4048,-1.482,-0.1893
0,4441.654,-0.4155,-1.4828,-0.1645
0,4438.199,-0.4246,-1.4836,-0.1392
0,4435.069,-0.4316,-1.4843,-0.1158
0,4432.9,-0.4356,-1.4848,-0.0993
0,4430.142,-0.4399,-1.4854,-0.0783
0,4426.973,-0.4436,-1.4861,-0.0538
0,4423.826,-0.4459,-1.4869,-0.0294
0,4421.86,-0.4465,-1.4873,-0.0141
0,4419.492,-0.4468,-1.4878,0.0044
0,4416.333,-0.4459,-1.4886,0.029
0,4413.166,-0.4436,-1.4893,0.0536
0,4412.969,-0.4434,0,0.0551
0,4412.772,-0.4432,-1.4894,0.0566
0,4412.575,-0.443,0,0.0582
0,4412.377,-0.4427,-1.4895,0.0597
0,4412.18,-0.4425,0,0.0612
0,4411.982,-0.4423,0,0.0627
0,4411.586,-0.4418,-1.4896,0.0658
0,4411.19,-0.4414,-1.4897,0.0688
0,4410.794,-0.4409,-1.4898,0.0719
0,4410.396,-0.4405,-1.4899,0.075
0,4409.999,-0.44,-1.49,0.078
0,4407.41,-0.436,-1.4906,0.0978
0,4404.559,-0.4306,-1.4912,0.1194
0,4402.302,-0.4255,-1.4918,0.1362
0,4399.642,-0.4188,-1.4924,0.1558
0,4396.491,-0.4096,-1.4931,0.1786
0,4393.631,-0.4002,-1.4937,0.1988
0,4390.892,-0.3902,-1.4944,0.2177
0,4388.312,-0.38,-1.4949,0.2351
0,4385.289,-0.3671,-1.4956,0.2548
0,4381.83,-0.3511,-1.4964,0.2765
0,4378.38,-0.3338,-1.4972,0.2971
0,4374.635,-0.3137,-1.4981,0.3183
0,4370.894,-0.2922,-1.4989,0.3381
0,4367.468,-0.2715,-1.4997,0.3549
0,4365.486,-0.259,-1.5001,0.364
0,4362.825,-0.2419,-1.5007,0.3757
0,4359.36,-0.2187,-1.5015,0.3897
0,4355.943,-0.1951,-1.5023,0.402
0,4353.967,-0.1811,-1.5028,0.4084
0,4351.318,-0.1621,-1.5034,0.4164
0,4348.43,-0.1409,-1.504,0.4241
0,4345.842,-0.1216,-1.5046,0.43
0,4343.259,-0.1021,-1.5052,0.435
0,4340.669,-0.0823,-1.5058,0.4392
0,4337.796,-0.0602,-1.5064,0.4428
0,4335.2,-0.0401,-1.507,0.4451
0,4332.61,-0.0199,-1.5076,0.4464
0,4330.021,0.0002,-1.5082,0.4469
0,4326.58,0.0271,-1.509,0.446
0,4323.122,0.0539,-1.5098,0.4436
0,4319.818,0.0794,-1.5105,0.4397
0,4316.512,0.1046,-1.5113,0.4344
0,4313.344,0.1285,-1.512,0.428
0,4309.884,0.1541,-1.5128,0.4195
0,4306.425,0.1791,-1.5136,0.4094
0,4302.975,0.2034,-1.5144,0.3979
0,4299.518,0.227,-1.5152,0.3849
0,4296.086,0.2497,-1.5159,0.3706
0,4294.131,0.2621,-1.5164,0.3618
0,4291.757,0.2769,-1.5169,0.3507
0,4288.608,0.2958,-1.5177,0.335
0,4285.73,0.3122,-1.5183,0.3197
0,4283.134,0.3264,-1.5189,0.3052
0,4280.541,0.3398,-1.5195,0.2901
0,4277.963,0.3526,-1.5201,0.2746
0,4275.366,0.3646,-1.5207,0.2583
0,4272.484,0.3772,-1.5213,0.2396
0,4269.621,0.3887,-1.522,0.2205
0,4265.882,0.4022,-1.5228,0.1947
0,4262.143,0.4141,-1.5237,0.1681
0,4258.391,0.4242,-1.5245,0.1406
0,4254.935,0.4319,-1.5253,0.1148
0,4251.495,0.438,-1.5261,0.0886
0,4248.346,0.4422,-1.5268,0.0645
0,4246.364,0.4441,-1.5273,0.0491
0,4244.02,0.4458,-1.5278,0.0309
0,4240.847,0.4468,-1.5285,0.0062
0,4237.975,0.4466,-1.5292,-0.0162
0,4235.385,0.4454,-1.5298,-0.0364
0,4232.497,0.443,-1.5304,-0.0588
0,4232.324,0.4428,-1.5305,-0.0601
0,4232.15,0.4426,0,-0.0614
0,4231.803,0.4421,-1.5306,-0.0641
0,4231.455,0.4417,0,-0.0668
0,4231.106,0.4413,-1.5307,-0.0695
0,4230.757,0.4409,-1.5308,-0.0722
0,4230.408,0.4404,-1.5309,-0.0749
0,4230.059,0.44,0,-0.0775
0,4229.709,0.4396,-1.531,-0.0802
0,4226.966,0.4353,0,-0.1012
0,4224.088,0.4296,0,-0.1229
0,4221.508,0.4237,0,-0.1421
0,4218.927,0.4168,0,-0.1611
0,4216.333,0.4091,0,-0.1798
0,4213.457,0.3996,0,-0.2001
0,4210.597,0.3891,0,-0.2197
0,4208.309,0.38,0,-0.2351
0,4205.407,0.3676,0,-0.254
0,4201.964,0.3517,0,-0.2757
0,4198.22,0.333,0,-0.298
0,4194.771,0.3144,0,-0.3175
0,4192.798,0.3032,0,-0.3281
0,4190.434,0.2895,0,-0.3404
0,4186.997,0.2686,0,-0.3571
0,4183.877,0.2487,0,-0.3712
0,4181.691,0.2344,0,-0.3804
0,4178.931,0.2158,0,-0.3913
0,4175.486,0.1919,0,-0.4036
0,4172.35,0.1695,0,-0.4134
0,4170.066,0.1529,0,-0.4198
0,4167.444,0.1336,0,-0.4264
0,4164.568,0.112,0,-0.4326
0,4161.691,0.0901,0,-0.4377
0,4159.096,0.0702,0,-0.4413
0,4156.502,0.0502,0,-0.444
0,4153.626,0.0279,0,-0.446
0,4150.768,0.0056,0,-0.4468
0,4148.803,-0.0098,0,-0.4467
0,4146.447,-0.0281,0,-0.446
0,4143.281,-0.0527,0,-0.4437
0,4139.821,-0.0794,0,-0.4397
0,4136.942,-0.1014,0,-0.4352
0,4133.777,-0.1252,0,-0.4289
0,4130.625,-0.1486,0,-0.4214
0,4127.454,-0.1717,0,-0.4125
0,4124.573,-0.1922,0,-0.4034
0,4122.014,-0.21,0,-0.3944
0,4119.249,-0.2288,0,-0.3838
0,4116.853,-0.2447,0,-0.3738
0,4114.521,-0.2597,0,-0.3637
0,4111.641,-0.2776,0,-0.3501
0,4109.093,-0.2929,0,-0.3374
0,4106.483,-0.308,0,-0.3238
0,4103.883,-0.3224,0,-0.3095
0,4101.3,-0.336,0,-0.2946
0,4098.712,-0.3489,0,-0.2792
0,4096.122,-0.3612,0,-0.2631
0,4093.246,-0.3739,0,-0.2446
0,4090.694,-0.3844,0,-0.2277
0,4088.363,-0.3934,0,-0.2119
0,4085.208,-0.4045,0,-0.1899
0,4081.759,-0.4152,0,-0.1653
0,4078.326,-0.4243,0,-0.1401
0,4075.505,-0.4306,0,-0.119
0,4073.425,-0.4347,0,-0.1033
0,4070.532,-0.4394,0,-0.0813
0,4067.696,-0.4429,0,-0.0594
0,4065.398,-0.4448,0,-0.0416
0,4063.065,-0.4462,0,-0.0235
0,4059.897,-0.4469,0,0.0012
0,4056.442,-0.446,0,0.0281
0,4053.279,-0.4437,0,0.0527
0,4053.064,-0.4435,0,0.0544
0,4052.849,-0.4432,0,0.056
0,4052.633,-0.443,0,0.0577
0,4052.418,-0.4427,0,0.0594
0,4052.202,-0.4425,0,0.061
0,4051.986,-0.4422,0,0.0627
0,4051.554,-0.4417,0,0.066
0,4051.121,-0.4412,0,0.0694
0,4050.688,-0.4407,0,0.0727
0,4050.255,-0.4402,0,0.076
0,4049.82,-0.4397,0,0.0794
0,4046.943,-0.4352,0,0.1014
0,4044.065,-0.4296,0,0.1231
0,4041.48,-0.4236,0,0.1423
0,4038.897,-0.4167,0,0.1613
0,4036.304,-0.409,0,0.18
0,4033.427,-0.3995,0,0.2003
0,4030.585,-0.389,0,0.2198
0,4028.582,-0.3811,0,0.2333
0,4025.677,-0.3688,0,0.2523
0,4021.934,-0.3516,0,0.2758
0,4018.192,-0.3328,0,0.2982
0,4014.456,-0.3127,0,0.3192
0,4010.73,-0.2913,0,0.3389
0,4006.986,-0.2685,0,0.3572
0,4003.249,-0.2447,0,0.3739
0,3999.826,-0.2219,0,0.3879
0,3997.841,-0.2083,0,0.3952
0,3995.191,-0.1898,0,0.4045
0,3991.745,-0.1652,0,0.4152
0,3988.604,-0.1422,0,0.4236
0,3986.004,-0.1228,0,0.4296
0,3983.408,-0.1032,0,0.4348
0,3980.804,-0.0834,0,0.439
0,3977.947,-0.0614,0,0.4426
0,3975.35,-0.0413,0,0.445
0,3972.756,-0.0211,0,0.4463
0,3969.885,0.0013,0,0.4469
0,3966.427,0.0283,0,0.446
0,3963.277,0.0527,0,0.4437
0,3959.817,0.0794,0,0.4397
0,3956.504,0.1047,0,0.4344
0,3953.202,0.1295,0,0.4277
0,3949.751,0.155,0,0.4191
0,3946.307,0.1799,0,0.409
0,3942.851,0.2043,0,0.3974
0,3939.407,0.2278,0,0.3844
0,3935.662,0.2524,0,0.3688
0,3931.916,0.276,0,0.3515
0,3928.468,0.2966,0,0.3342
0,3925.583,0.313,0,0.3189
0,3922.999,0.3271,0,0.3044
0,3920.412,0.3405,0,0.2894
0,3917.831,0.3532,0,0.2737
0,3915.233,0.3652,0,0.2575
0,3912.499,0.3771,0,0.2397
0,3909.478,0.3892,0,0.2195
0,3905.733,0.4027,0,0.1936
0,3901.987,0.4145,0,0.1669
0,3898.538,0.4238,0,0.1417
0,3894.79,0.4322,0,0.1137
0,3891.332,0.4382,0,0.0874
0,3887.89,0.4427,0,0.0609
0,3884.734,0.4454,0,0.0365
0,3882.217,0.4465,0,0.0169
0,3879.845,0.4468,0,-0.0016
0,3877.272,0.4463,0,-0.0217
0,3874.692,0.4449,0,-0.0418
0,3872.378,0.4428,0,-0.0597
0,3870,0.44,0,-0.078
0,0,0.4399,0,-0.0822
0,0,0.4411,0,-0.0866
0,0,0.4436,0,-0.0907
0,0,0.4472,0,-0.0938
0,0,0.4514,0,-0.0956
0,0,0.4556,0,-0.0962
0,0,0.6267,0,0
0,0,0.8896,0,-0.1365
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,3870,0,0,0
0,0,0,0,0
0,0,0.8886,-1.531,-0.1429
0,0,0.8886,-1.531,-0.1429
0,0,0,0,0
0,3870,0.8886,-1.531,-0.1429
0,0,0.598,0,-0.0962
0,0,0.5156,0,0
0,0,0.4356,0,0
0,0,0.4314,0,-0.0956
0,0,0.4272,0,-0.0938
0,0,0.4236,0,-0.0907
0,0,0.4211,0,-0.0866
0,0,0.4199,0,-0.0822
0,0,0.42,0,-0.078
0,3873.257,0.4238,0,-0.054
0,3876.072,0.4259,0,-0.0331
0,3878.576,0.4269,0,-0.0145
0,3881.366,0.4271,0,0.0063
0,3884.451,0.4262,0,0.0293
0,3887.806,0.4237,0,0.0542
0,3891.17,0.4198,0,0.0789
0,3894.529,0.4145,0,0.1034
0,3897.933,0.4076,0,0.1278
0,3900.24,0.402,0,0.1441
0,3902.399,0.3964,0,0.1592
0,3906.036,0.3855,0,0.184
0,3909.674,0.3731,0,0.2081
0,3912.774,0.3613,0,0.228
0,3915.569,0.3497,0,0.2453
0,3918.383,0.3372,0,0.2622
0,3921.184,0.3241,0,0.2784
0,3923.989,0.31,0,0.2939
0,3926.81,0.2952,0,0.3088
0,3929.352,0.2812,0,0.3215
0,3932.147,0.2652,0,0.3349
0,3935.803,0.2433,0,0.3511
0,3939.452,0.2205,0,0.3659
0,3943.099,0.1967,0,0.3792
0,3946.751,0.1722,0,0.3909
0,3950.123,0.1489,0,0.4004
0,3953.776,0.1231,0,0.4091
0,3957.141,0.0988,0,0.4156
0,3960.511,0.0743,0,0.4207
0,3963.6,0.0515,0,0.4241
0,3966.964,0.0265,0,0.4264
0,3970.323,0.0015,0,0.4272
0,3973.411,-0.0215,0,0.4266
0,3976.225,-0.0425,0,0.4251
0,3979.024,-0.0632,0,0.4225
0,3981.826,-0.0837,0,0.4189
0,3984.639,-0.1042,0,0.4143
0,3987.453,-0.1244,0,0.4087
0,3990.009,-0.1425,0,0.4026
0,3992.221,-0.1579,0,0.3969
0,3995.597,-0.181,0,0.3869
0,3999.233,-0.2052,0,0.3747
0,4002.885,-0.2287,0,0.3608
0,4006.454,-0.2507,0,0.3459
0,4008.775,-0.2644,0,0.3354
0,4010.914,-0.2768,0,0.3253
0,4014.566,-0.297,0,0.3071
0,4018.217,-0.3159,0,0.2875
0,4021.872,-0.3336,0,0.2668
0,4025.523,-0.3499,0,0.245
0,4029.089,-0.3645,0,0.2228
0,4032.168,-0.3759,0,0.2029
0,4034.665,-0.3844,0,0.1863
0,4037.475,-0.3931,0,0.1672
0,4040.271,-0.4008,0,0.1479
0,4043.086,-0.4075,0,0.128
0,4045.903,-0.4133,0,0.1078
0,4048.432,-0.4177,0,0.0895
0,4048.75,-0.4181,0,0.0871
0,4049.069,-0.4186,0,0.0848
0,4049.386,-0.419,0,0.0825
0,4049.704,-0.4195,0,0.0802
0,4050.021,-0.4199,0,0.0778
0,4050.338,-0.4203,0,0.0755
0,4050.654,-0.4208,0,0.0732
0,4050.97,-0.4212,0,0.0709
0,4053.765,-0.4242,0,0.0503
0,4056.854,-0.4263,0,0.0273
0,4060.211,-0.4272,0,0.0023
0,4063.29,-0.4267,0,-0.0206
0,4066.666,-0.4247,0,-0.0457
0,4069.747,-0.4216,0,-0.0685
0,4071.716,-0.419,0,-0.0829
0,4074.499,-0.4145,0,-0.1032
0,4077.858,-0.4078,0,-0.1273
0,4081.461,-0.399,0,-0.1527
0,4084.858,-0.3892,0,-0.176
0,4086.831,-0.3829,0,-0.1893
0,4089.314,-0.3744,0,-0.2058
0,4092.4,-0.3627,0,-0.2256
0,4095.206,-0.3513,0,-0.2431
0,4098.007,-0.339,0,-0.26
0,4100.819,-0.3258,0,-0.2763
0,4103.63,-0.3119,0,-0.2919
0,4106.439,-0.2972,0,-0.3069
0,4108.966,-0.2834,0,-0.3196
0,4111.786,-0.2673,0,-0.3332
0,4114.841,-0.2491,0,-0.347
0,4117.626,-0.232,0,-0.3587
0,4120.424,-0.2142,0,-0.3696
0,4123.211,-0.196,0,-0.3796
0,4125.472,-0.1809,0,-0.387
0,4127.978,-0.1638,0,-0.3945
0,4130.789,-0.1442,0,-0.4021
0,4134.108,-0.1207,0,-0.4098
0,4137.202,-0.0984,0,-0.4157
0,4140.576,-0.0738,0,-0.4207
0,4143.65,-0.0511,0,-0.4241
0,4147.017,-0.0261,0,-0.4264
0,4150.101,-0.0031,0,-0.4272
0,4153.183,0.0198,0,-0.4267
0,4155.996,0.0408,0,-0.4252
0,4158.8,0.0615,0,-0.4227
0,4161.594,0.082,0,-0.4192
0,4164.407,0.1025,0,-0.4147
0,4167.22,0.1227,0,-0.4092
0,4169.767,0.1408,0,-0.4033
0,4172.263,0.1582,0,-0.3968
0,4175.56,0.1808,0,-0.387
0,4179.206,0.205,0,-0.3748
0,4182.848,0.2284,0,-0.361
0,4186.166,0.2489,0,-0.3471
0,4188.135,0.2607,0,-0.3383
0,4190.908,0.2768,0,-0.3254
0,4194.273,0.2954,0,-0.3086
0,4197.858,0.3141,0,-0.2895
0,4200.738,0.3282,0,-0.2733
0,4202.627,0.3371,0,-0.2624
0,4205.612,0.3503,0,-0.2445
0,4209.25,0.3651,0,-0.2217
0,4212.075,0.3756,0,-0.2035
0,4214.581,0.3841,0,-0.1869
0,4217.39,0.3928,0,-0.1678
0,4220.186,0.4006,0,-0.1485
0,4222.988,0.4073,0,-0.1287
0,4225.799,0.4131,0,-0.1086
0,4228.331,0.4175,0,-0.0902
0,4228.575,0.4179,0,-0.0884
0,4228.819,0.4182,0,-0.0866
0,4229.063,0.4186,0,-0.0849
0,4229.307,0.419,0,-0.0831
0,4229.551,0.4193,-1.5309,-0.0813
0,4229.795,0.4197,0,-0.0795
0,4230.038,0.42,0,-0.0777
0,4230.281,0.4204,0,-0.0759
0,4233.257,0.4238,-1.5299,-0.054
0,4236.072,0.4259,-1.5289,-0.0331
0,4238.576,0.4269,-1.528,-0.0145
0,4241.366,0.4271,-1.5271,0.0063
0,4244.447,0.4262,-1.526,0.0293
0,4247.733,0.4238,-1.5248,0.0536
0,4251.095,0.4199,-1.5237,0.0784
0,4254.464,0.4146,-1.5225,0.1029
0,4257.611,0.4083,-1.5214,0.1255
0,4259.539,0.4038,-1.5207,0.1392
0,4262.322,0.3966,-1.5198,0.1586
0,4265.976,0.3857,-1.5185,0.1836
0,4269.516,0.3736,-1.5173,0.2071
0,4272.326,0.363,-1.5163,0.2251
0,4275.138,0.3516,-1.5153,0.2427
0,4277.938,0.3393,-1.5144,0.2596
0,4280.748,0.3262,-1.5134,0.2759
0,4283.568,0.3122,-1.5124,0.2916
0,4286.373,0.2975,-1.5114,0.3065
0,4289.177,0.2822,-1.5105,0.3207
0,4292.265,0.2645,-1.5094,0.3354
0,4295.66,0.2442,-1.5082,0.3505
0,4299.316,0.2213,-1.5069,0.3654
0,4302.965,0.1976,-1.5057,0.3787
0,4306.614,0.1731,-1.5044,0.3905
0,4310.252,0.148,-1.5031,0.4007
0,4313.621,0.1242,-1.502,0.4087
0,4316.993,0.0999,-1.5008,0.4153
0,4320.364,0.0753,-1.4996,0.4205
0,4323.733,0.0505,-1.4985,0.4242
0,4326.824,0.0275,-1.4974,0.4263
0,4329.912,0.0045,-1.4963,0.4272
0,4332.724,-0.0164,-1.4953,0.4269
0,4335.542,-0.0374,-1.4944,0.4255
0,4338.062,-0.056,-1.4935,0.4234
0,4341.125,-0.0786,-1.4924,0.4199
0,4344.489,-0.1031,-1.4912,0.4145
0,4347.58,-0.1253,-1.4902,0.4084
0,4350.384,-0.1451,-1.4892,0.4018
0,4352.626,-0.1607,-1.4884,0.3957
0,4355.71,-0.1818,-1.4874,0.3866
0,4359.08,-0.2042,-1.4862,0.3752
0,4362.485,-0.2261,-1.485,0.3624
0,4365.274,-0.2435,-1.484,0.351
0,4367.799,-0.2587,-1.4832,0.3399
0,4370.578,-0.2749,-1.4822,0.327
0,4373.136,-0.2892,-1.4813,0.3143
0,4375.366,-0.3012,-1.4805,0.3029
0,4378.426,-0.317,-1.4795,0.2864
0,4381.558,-0.3322,-1.4784,0.2686
0,4383.952,-0.343,-1.4775,0.2545
0,4386.301,-0.3532,-1.4767,0.2402
0,4389.113,-0.3646,-1.4758,0.2226
0,4392.207,-0.376,-1.4747,0.2026
0,4394.179,-0.3827,-1.474,0.1895
0,4396.955,-0.3915,-1.473,0.1708
0,4400.319,-0.4009,-1.4719,0.1475
0,4403.869,-0.4093,-1.4706,0.1224
0,4407.242,-0.4157,-1.4695,0.0981
0,4407.419,-0.416,-1.4694,0.0968
0,4407.595,-0.4163,-1.4693,0.0956
0,4407.772,-0.4166,0,0.0943
0,4407.948,-0.4168,-1.4692,0.093
0,4408.3,-0.4174,-1.4691,0.0904
0,4408.652,-0.4179,-1.469,0.0879
0,4409.004,-0.4185,-1.4688,0.0853
0,4409.355,-0.419,-1.4687,0.0827
0,4409.706,-0.4195,-1.4686,0.0802
0,4410.056,-0.4201,-1.4685,0.0776
0,4413.701,-0.4241,-1.4672,0.0507
0,4416.792,-0.4263,-1.4661,0.0278
0,4420.164,-0.4272,-1.465,0.0027
0,4423.532,-0.4266,-1.4638,-0.0224
0,4427.093,-0.4244,-1.4626,-0.0489
0,4430.47,-0.4208,-1.4614,-0.0738
0,4433.856,-0.4157,-1.4602,-0.0985
0,4435.861,-0.4119,-1.4595,-0.113
0,4438.33,-0.4067,-1.4587,-0.1306
0,4441.709,-0.3983,-1.4575,-0.1544
0,4444.551,-0.3901,-1.4565,-0.1739
0,4446.788,-0.383,-1.4557,-0.189
0,4449.568,-0.3734,-1.4548,-0.2074
0,4453.505,-0.3583,-1.4534,-0.2326
0,4457.159,-0.3428,-1.4521,-0.2549
0,4461.073,-0.3246,-1.4508,-0.2777
0,4464.726,-0.3062,-1.4495,-0.2978
0,4468.643,-0.2852,-1.4481,-0.3181
0,4471.235,-0.2705,-1.4472,-0.3306
0,4474.046,-0.2539,-1.4463,-0.3435
0,4476.564,-0.2386,-1.4454,-0.3543
0,4479.099,-0.2227,-1.4445,-0.3645
0,4481.851,-0.2049,-1.4436,-0.3748
0,4484.642,-0.1865,-1.4426,-0.3843
0,4487.457,-0.1673,-1.4416,-0.393
0,4490.681,-0.145,-1.4405,-0.4018
0,4493.914,-0.1221,-1.4394,-0.4094
0,4497.276,-0.0979,-1.4382,-0.4158
0,4500.361,-0.0754,-1.4371,-0.4205
0,4503.448,-0.0526,-1.4361,-0.4239
0,4506.551,-0.0296,-1.435,-0.4262
0,4510.182,-0.0025,-1.4337,-0.4272
0,4513.815,0.0245,-1.4325,-0.4265
0,4517.468,0.0517,-1.4312,-0.424
0,4521.123,0.0786,-1.4299,-0.4199
0,4524.776,0.1052,-1.4286,-0.414
0,4528.429,0.1314,-1.4274,-0.4065
0,4530.929,0.149,-1.4265,-0.4004
0,4533.714,0.1682,-1.4255,-0.3927
0,4536.246,0.1854,-1.4247,-0.3848
0,4538.481,0.2003,-1.4239,-0.3773
0,4541.005,0.2167,-1.423,-0.3681
0,4543.823,0.2345,-1.422,-0.357
0,4546.105,0.2485,-1.4212,-0.3474
0,4548.6,0.2635,-1.4204,-0.3363
0,4551.408,0.2796,-1.4194,-0.3229
0,4553.676,0.2921,-1.4186,-0.3116
0,4555.854,0.3038,-1.4179,-0.3003
0,4558.961,0.3196,-1.4168,-0.2834
0,4562.326,0.3357,-1.4156,-0.2641
0,4565.709,0.3507,-1.4144,-0.2439
0,4569.63,0.3666,-1.4131,-0.2193
0,4573.285,0.3798,-1.4118,-0.1955
0,4576.939,0.3915,-1.4105,-0.1709
0,4580.3,0.4008,-1.4094,-0.1476
0,4583.672,0.4088,-1.4082,-0.1238
0,4587.043,0.4154,-1.407,-0.0996
0,4588.532,0.4177,-1.4065,-0.0887
0,4589.097,0.4187,-1.4063,-0.0846
0,4589.448,0.4192,-1.4062,-0.082
0,4589.8,0.4196,-1.4061,-0.0795
0,4590.151,0.4201,-1.4059,-0.0769
0,4590.502,0.4205,-1.4058,-0.0743
0,4590.853,0.421,-1.4057,-0.0717
0,4591.203,0.4214,-1.4056,-0.0692
0,4591.553,0.4219,-1.4055,-0.0666
0,4591.902,0.4223,-1.4053,-0.064
0,4594.105,0.4245,-1.4046,-0.0477
0,4596.622,0.4262,-1.4037,-0.029
0,4598.868,0.427,-1.4029,-0.0123
0,4601.366,0.4271,-1.4021,0.0063
0,4604.447,0.4262,-1.401,0.0292
0,4607.732,0.4238,-1.3998,0.0536
0,4611.089,0.4199,-1.3987,0.0783
0,4614.464,0.4146,-1.3975,0.1029
0,4616.971,0.4097,-1.3966,0.121
0,4619.822,0.4031,-1.3956,0.1412
0,4622.6,0.3958,-1.3947,0.1606
0,4625.953,0.3858,-1.3935,0.1834
0,4629.606,0.3733,-1.3922,0.2077
0,4633.527,0.3582,-1.3909,0.2327
0,4637.181,0.3427,-1.3896,0.2551
0,4641.099,0.3244,-1.3883,0.2779
0,4644.753,0.3061,-1.387,0.298
0,4648.177,0.2878,-1.3858,0.3158
0,4651.009,0.2718,-1.3848,0.3296
0,4653.849,0.2551,-1.3838,0.3426
0,4656.352,0.2399,-1.383,0.3534
0,4658.888,0.224,-1.3821,0.3637
0,4661.958,0.2042,-1.381,0.3752
0,4664.769,0.1856,-1.38,0.3848
0,4667.609,0.1663,-1.3791,0.3935
0,4670.676,0.145,-1.378,0.4018
0,4673.421,0.1256,-1.377,0.4084
0,4676.262,0.1052,-1.376,0.414
0,4678.815,0.0867,-1.3752,0.4183
0,4681.071,0.0701,-1.3744,0.4213
0,4683.862,0.0495,-1.3734,0.4243
0,4687.233,0.0245,-1.3722,0.4265
0,4690.604,-0.0006,-1.3711,0.4272
0,4693.976,-0.0257,-1.3699,0.4264
0,4697.611,-0.0527,-1.3686,0.4239
0,4700.97,-0.0775,-1.3675,0.4201
0,4704.616,-0.104,-1.3662,0.4143
0,4706.556,-0.1179,-1.3655,0.4104
0,4706.832,-0.12,-1.3654,0.41
0,4709.684,-0.1402,-1.3644,0.4035
0,4712.497,-0.1598,-1.3635,0.3961
0,4714.749,-0.1753,-1.3627,0.3895
0,4717.555,-0.1942,-1.3617,0.3805
0,4720.088,-0.2108,-1.3608,0.3715
0,4722.348,-0.2252,-1.36,0.3629
0,4724.811,-0.2407,-1.3592,0.3529
0,4727.623,-0.2577,-1.3582,0.3407
0,4730.659,-0.2755,-1.3572,0.3266
0,4733.464,-0.2911,-1.3562,0.3128
0,4736.316,-0.3062,-1.3552,0.2978
0,4739.145,-0.3205,-1.3542,0.2823
0,4742.502,-0.3365,-1.353,0.2631
0,4746.139,-0.3525,-1.3518,0.2412
0,4749.772,-0.3671,-1.3505,0.2184
0,4753.406,-0.3802,-1.3493,0.1947
0,4756.765,-0.391,-1.3481,0.1721
0,4760.42,-0.4011,-1.3468,0.1468
0,4763.786,-0.4091,-1.3457,0.123
0,4765.424,-0.4123,-1.3451,0.1112
0,4765.703,-0.4131,-1.345,0.1093
0,4768.26,-0.4175,-1.3441,0.0907
0,4768.581,-0.4179,-1.344,0.0884
0,4768.901,-0.4183,-1.3439,0.086
0,4769.222,-0.4188,-1.3438,0.0837
0,4769.541,-0.4192,-1.3437,0.0814
0,4769.861,-0.4197,-1.3435,0.079
0,4770.18,-0.4201,-1.3434,0.0767
0,4770.499,-0.4206,-1.3433,0.0743
0,4770.817,-0.421,-1.3432,0.072
0,4773.616,-0.4241,-1.3422,0.0514
0,4776.971,-0.4264,-1.3411,0.0264
0,4780.242,-0.4272,-1.3399,0.0021
0,4783.611,-0.4266,-1.3388,-0.023
